placeid,contentsid,contentscd,title,regioncd_value,regioncd_label,region1cd_value,region1cd_label,region2cd_value,region2cd_label,tag
3098,CNTS_200000000014817,c4,정직한돈 한림협재점,3,서부,region1,제주시,13,한림,"한림, 흑돼지, 오겹살, 목살,흑돼지"
3099,CNTS_200000000013115,c4,다올김밥분식,1,북부,region1,제주시,11,제주시내,"노형동,모닥치기,떡볶이,음식,식당,치즈떡볶이,튀김,순대,라볶이,라면,치즈라면,김밥,치즈김밥,참치김밥,소고기김밥,김치김밥,돈까스,수제돈까스,치즈돈까스,멸치국수,쫄면,볶음밥,화장실,무료 WIFI,다올모닥치기, 다올김떡순,어린이 출입가능,불가능"
3100,CNTS_300000000015707,c4,숙성도 함덕점,1,북부,region1,제주시,15,조천,"함덕, 숙성고기, 삼겹살, 목살, 뼈삼겹, 뼈목살,960뼈등심, 720뼈목살"
3101,CNTS_200000000014997,c2,질랜디아,1,북부,region1,제주시,11,제주시내,"제주시내, 소품샵, 라탄, 잡화"
3102,CNTS_200000000014969,c2,금요일의아침조금,1,북부,region1,제주시,11,제주시내,"제주시내,이도동,브런치,서점,책방,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_식당카페"
3103,CNTS_200000000012256,c4,라온베이커리 남녕점,1,북부,region1,제주시,11,제주시내,"휴식/힐링,경관/포토,카페,음식,포토스팟,빵,식당,베이커리,바게트,마늘바게트,소보루빵,에그타르트,케이크,무장애관광,공용주차장,현금결제,카드결제,화장실,카드결제,현금결제,탐나는전, 지역화폐,,단독접근가능,단차없음,라온맘모스, 제주현무암쌀빵, 갈릭바게트, 찹쌀소보로,어린이 출입가능,,가능,없음"
3104,CNTS_200000000012596,c4,큐티파이 카페,1,북부,region1,제주시,12,애월,"카페큐티, 아인슈페너, 골든콘파냐, 애월해안도로,공용주차장,화장실,무료 WIFI,카페큐티, 아인슈페너, 골든콘파냐,어린이 출입가능,불가능"
3105,CNTS_200000000012600,c4,아라파파 북촌점,1,북부,region1,제주시,15,조천,"커피, 베이커리카페, 에프터눈티,공용주차장,화장실,무료 WIFI,커피,아메리카노, 에프너눈티세트,어린이 출입가능,불가능"
3106,CNTS_200000000009038,c4,긍정동커피,4,남부,region2,서귀포시,21,서귀포시내,"부모,커플,혼자,친구,아이,와플,밀크티,핸드드립,카페,음식,아메리카노,에스프레소,청귤차,와인뱅쇼,주스,차,바닐라라떼,식당,크림라떼,라떼,카푸치노,바닐라빈라떼,헤이즐넛라떼,카라멜마끼아또,키위주스,토마토주스,딸기라떼,애플망고스무디,스무디,에이드,레몬에이드,자몽에이드,캐모마일,얼그레이,국화차,유자차,사과유자차,허브티,생강대추차,레몬차,자몽차,생강라떼,콤부차,아이스티,녹차라떼,아이스초코,핫초코,무장애관광,현금결제,카드결제,화장실,무료 WIFI,음료대,카드결제,현금결제,카카오페이,영어,,저상버스 접근 가능,쉬움"
3107,CNTS_200000000012553,c4,빵귿,1,북부,region1,제주시,11,제주시내,"구제주,식빵,프레즐,빵집,음식,식당,빵,베이커리,크로아상,사과파이,샌드위치,크로와상샌드위치,바게트,깜파뉴,마늘바게트,공용주차장,화장실,빵,시오빵, 프레즐, 장봉뵈르,어린이 출입가능,가능"
3108,CNTS_200000000011593,c2,미카의달콤한작업실,4,남부,region2,서귀포시,23,안덕,"휴식/힐링,공용주차장,현금결제,카드결제,화장실,무료 WIFI,카드결제,현금결제,,,쉬움,농수산,기념품/소품,수제초콜릿,가능"
3109,CNTS_200000000012711,c4,소소당양갱,4,남부,region2,서귀포시,23,안덕,"서귀포,안덕,양갱,음식,카페,수제양갱,디저트,공용주차장,화장실,무료 WIFI,통팥양갱, 커피카라멜양갱, 녹차양갱, 댕유자양갱,어린이 출입가능,가능"
3110,CNTS_200000000013086,c4,콜로세움,1,북부,region1,제주시,11,제주시내,"연북로,샤게라또,숲,빵지순례,베이커리,아포카토,명란바게트,음식,카페,빵,에스프레소,아메리카노,샤케라또,카페라떼,카푸치노,카라멜마끼아또,바닐라라떼,연유라떼,팥라떼,아포가토,더치라떼,더치커피,딸기라떼,아이스크림,자몽차,레몬차,유자차,밀크티,생강대추차,차,크림라떼,요거트스무디,스무디,요거트,망고주스,토마토주스,키위주스,에이드,레몬에이드,자몽에이드,유자에이드,팥빙수,공용주차장,화장실,무료 WIFI,샤게라또, 명란바게트, 먹물크림치즈,어린이 출입가능,가능"
3111,CNTS_200000000012738,c4,참솔식당,1,북부,region1,제주시,12,애월,"향토음식,한정식,유수암,음식,식당,2022고메페스타,산채비빔밥,제육볶음,고등어구이,시래기탕,김치찌개,된장찌개,홍어회,육회,보리비빔밥,두루치기,파전,돔베고기,오겹살,공용주차장,현금결제,무료 WIFI,흡연구역,산채비빔밥, 보리비빔밥, 말육회, 홍어,어린이 출입가능,불가능"
3112,CNTS_200000000013016,c4,협재신국수,3,서부,region1,제주시,13,한림,"협재,불고기국수,고기국수,음식,식당,비빔국수,멸치국수,국수,냉국수,불고기덮밥,수육,공용주차장,화장실,무료 WIFI,불비, 고기국수,어린이 출입가능,가능"
3113,CNTS_300000000015936,c4,오른(orrrn),2,동부,region2,서귀포시,17,성산,"서귀포, 오조리, 곰돌이우유, 키즈메뉴, 아이스크림크러핀, 비건메뉴,곰돌이우유, 오른라떼, 아이스크림크러핀, 비건보늬밤파이"
3114,CNTS_300000000015680,c4,마음에온,1,북부,region1,제주시,11,제주시내,"제주시내, 칠성로, 치즈곶감말이, 약과, 식혜, 미숫가루, 전통차,반려동물,반려동물동반입장,혼저옵서개,반려동물동반_식당카페,치즈곶감말이,어린이 출입가능,불가능"
3115,CNTS_200000000008191,c4,거기제주,3,서부,region2,서귀포시,22,대정,"카페,음료,디저트,사진,기념품,음식,팥빙수,스파게티,아메리카노,공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,카드결제,현금결제,,영어,"
3116,CNTS_200000000013070,c4,중문해물라면오빠네,4,남부,region2,서귀포시,21,서귀포시내,"중문,해물라면,전복,고기라면,라면,문어,보말,미역,음식,식당,보말칼국수,치즈밥,공용주차장,화장실,무료 WIFI,문어해물라면, 전복치즈밥, 전복보말칼국수,어린이 출입가능,불가능"
3117,CNTS_200000000012573,c4,은희네해장국 외도점,1,북부,region1,제주시,11,제주시내,"소고기해장국,소고기내장탕,이호테우,음식,식당,해장국,소내장탕,한우소머리국밥,공용주차장,화장실,무료 WIFI,소고기해장국, 소고기내장탕, 한우소머리곰탕,어린이 출입가능,가능"
3118,CNTS_200000000012679,c4,해주소반,3,서부,region2,서귀포시,22,대정,"영어교육도시,한식,소갈비찜,음식,식당,양념왕갈비,흑돼지김치찌개,차돌된장찌개,부대찌개,정식,가마솥밥,오겹살,항정살,차돌박이,소막창,흑돼지두루치기,매운소갈비찜,소곱창전골,닭볶음탕,떡갈비,무장애관광,공용주차장,화장실,무료 WIFI,흡연구역,엘리베이터,장애인 전용 주차장,장애인 화장실,왕갈비탕, 매운소갈비찜, 곱창전골, 닭볶음탕,어린이 출입가능,가능"
3119,CNTS_300000000015728,c4,제주등뼈가,1,북부,region1,제주시,11,제주시내,"제주시내, 노형, 등뼈찜, 감자탕,우거지 감자탕"
3120,CNTS_200000000012541,c4,삼일해장국,1,북부,region1,제주시,12,애월,"애월,아침식사,숙취해소,해장,음식,식당,해장국,내장탕,소내장탕,소고기해장국,공용주차장,화장실,무료 WIFI,해장국, 소내장탕,어린이 출입가능,불가능"
3121,CNTS_200000000012593,c4,제레미,1,북부,region1,제주시,12,애월,"커피,핸드드립,애월카페,음식,카페,핸드드립커피,에스프레소,에이드,아이스티,레몬아이스티,레몬에이드,오렌지에이드,얼그레이,화장실,무료 WIFI,커피,핸드드립커피, 제레미커피,어린이 출입가능,불가능"
3122,CNTS_200000000010513,c1,피크닉메이트,1,북부,region1,제주시,11,제주시내,"피크닉, 용품대여,현금결제,카드결제,화장실,무료 WIFI,카드결제,현금결제,,영어,,장애인 화장실,쉬움,실내+실외,하,등산,캠핑,체험,물놀이,촬영용 소품,3시간 이상"
3123,CNTS_200000000015025,c2,사가냥,1,북부,region1,제주시,15,조천,"함덕, 소품샵, 고양이, 제로웨이스트, 빈티지, 쇼핑"
3124,CNTS_200000000009833,c1,제주햇살농원,1,북부,region1,제주시,15,조천,"감귤농장, 체험농장, 감귤,공용주차장,무료 WIFI,카드결제,현금결제,실내+실외,하,체험"
3125,CNTS_300000000012917,c3,제주은빌레 휴양펜션,4,남부,region2,서귀포시,25,남원,"후양펜션,가족펜션,감귤체험,바베큐장,조식제공,안전여행스탬프,공용주차장,편의점,없음,유료제공,세미나실,바베큐장,인터넷,식음료장,없음"
3126,CNTS_200000000014794,c4,토토네,1,북부,region1,제주시,12,애월,"애월, 하귀, 에그타르트, 소금빵, 딸기시로이롤, 스콘, 휘낭시에,에그타르트"
3127,CNTS_200000000012665,c4,수애기베이커리,3,서부,region2,서귀포시,22,대정,"커피,빵,카페,모슬포,일몰,음식,베이커리,블랙티,홍차,얼그레이,카모마일,루이보스,차,자몽차,유자차,스무디,애플망고스무디,블루베리요거트스무디,에이드,패션후르츠에이드,자몽에이드,블루베리레몬에이드,생과일주스,아이스티,아메리카노,에스프레소,플랫화이트,카페라떼,카푸치노,카페모카,바닐라라떼,카라멜마끼아또,돌체라뗴,크림라떼,라떼,딸기라떼,초코라떼,말차라떼,밀크티,크로아상,브라우니,에그타르트,마늘빵,공용주차장,화장실,무료 WIFI,에스프레소더블, 아메리카노, 소금빵,어린이 출입가능,가능"
3128,CNTS_200000000013109,c4,옵써빵집,2,동부,region2,서귀포시,26,표선,"표선,유기농 빵,빵지순례,음식,카페,빵,베이커리,공용주차장,화장실,무료 WIFI,쑥빵, 식빵, 녹차야채샐러드빵,어린이 출입가능,가능"
3129,CNTS_200000000014848,c4,감따남,4,남부,region2,서귀포시,21,서귀포시내,"서귀포시, 감귤, 감귤라떼, 디저트, 휘낭시에, 케이크,감따라떼, 뀨울라떼"
3130,CNTS_200000000014993,c2,함덕와인가게,1,북부,region1,제주시,15,조천,"함덕, 와인샵, 위스키, 샴페인"
3131,CNTS_200000000012627,c4,국제부두토산품스낵,1,북부,region1,제주시,11,제주시내,"제주항연안여객터미널, 즉석우동, 김밥,공용주차장,화장실,무료 WIFI,즉석우동, 김밥, 라면, 오뎅탕,어린이 출입가능,불가능"
3132,CNTS_200000000013063,c4,미풍해장국 서귀포직영점,4,남부,region2,서귀포시,21,서귀포시내,"서호동,해장국,선지해장국,음식,식당,소고기해장국,소머리수육,공용주차장,화장실,무료 WIFI,선지해장국, 소고기해장국,어린이 출입가능,가능"
3133,CNTS_200000000012977,c4,하르방짬뽕,1,북부,region1,제주시,12,애월,"하귀, 짬뽕, 갈비짬뽕,화장실,무료 WIFI,뼈다귀 들깨짬뽕, 갈비짬뽕, 닭고기백짬뽕,어린이 출입가능,가능"
3134,CNTS_200000000013082,c4,스콘가게 끌림,1,북부,region1,제주시,11,제주시내,"삼양,스콘,빵지순례,딸기잼,고메버터,누네띠네,음식,카페,빵,베이커리,에그타르트,브라우니,마들렌,아메리카노,라떼,바닐라라떼,아포가토,에스프레소,더치커피,더치라떼,더치바닐라라떼,얼그레이,아이스티,카모마일,초코라떼,딸기라떼,에이드,레몬에이드,화장실,무료 WIFI,고메버터, 누네띠네, 스콘,어린이 출입가능,불가능"
3135,CNTS_200000000012644,c4,제주인짬뽕,1,북부,region1,제주시,11,제주시내,"삼양해수욕장,짬뽕전문점,별도봉,음식,식당,짜장면,해물짬뽕,짬뽕,해물볶음밥,볶음밥,냉우동,군만두,칠리새우,탕수육,납작탕수육,소고기숙주볶음,짬뽕밥,해물짬뽕밥,죽엽청주,술,공부가주,연태고량주,고량주,이과두주,화장실,무료 WIFI,우육짬뽕,해물짬뽕, 냉탕수육,어린이 출입가능,가능"
3136,CNTS_200000000012548,c4,봉자커피,1,북부,region1,제주시,11,제주시내,"봉개,커피,김밥,분식,마트,음식,식당,아메리카노,카페라떼,바닐라라떼,카라멜마끼아또,아이스티,복숭아아이스티,녹차라떼,초코라떼,딸기라떼,미숫가루,라떼,스무디,딸기스무디,망고스무디,요거트스무디,블루베리스무디,주스,딸기주스,망고주스,토마토주스,에이드,레몬에이드,자몽에이드,청포도에이드,블루베리에이드,차,유자차,레몬차,자몽차,허브티,캐모마일,페퍼민트,자스민티,공용주차장,화장실,무료 WIFI,카드결제,현금결제,김밥,커피,흑돼지김밥, 미숫가루, 장어김밥, 라면, 참치김밥,어린이 출입가능,불가능"
3137,CNTS_200000000014744,c4,가스름식당,2,동부,region2,서귀포시,26,표선,"서귀포, 표선, 흑돼지, 두루치기, 순대국,몸순대국, 두루치기"
3138,CNTS_200000000012988,c4,미미국수,1,북부,region1,제주시,11,제주시내,"삼설혈, 국수거리, 고기국수,공용주차장,화장실,무료 WIFI,고기국수, 미미국수, 비빔고기국수,어린이 출입불가,불가능"
3139,CNTS_200000000012549,c4,서진향해장국,1,북부,region1,제주시,11,제주시내,"해장국, 내장탕, 영평동맛집, 아침식사,공용주차장,무료 WIFI,화장실,맑은해장국, 매운해장국, 내장탕,어린이 출입가능,불가능"
3140,CNTS_200000000012545,c4,천금반점,1,북부,region1,제주시,11,제주시내,"중식, 중화요리, 짜장면, 짬뽕, 탕수육,공용주차장,무료 WIFI,화장실,짜장면, 짬뽕,어린이 출입가능,가능"
3141,CNTS_200000000011515,c4,동구미,1,북부,region1,제주시,15,조천,"휴식/힐링,공용주차장,화장실,무료 WIFI,카드결제,현금결제,탐나는전,커피,샌드위치,어린이 출입가능,가능"
3142,CNTS_300000000015640,c4,마돌렌,2,동부,region1,제주시,16,구좌,"구좌읍, 월정리, 마카롱, 커피, 딸기우유,유채꽃카롱, 수국카롱"
3143,CNTS_300000000015907,c4,삼바리회센타 용두암점,1,북부,region1,제주시,11,제주시내,"회, 횟집, 자연산회, 활어회, 해산물,현금결제,카드결제,화장실,무료 WIFI,카드결제,현금결제,,영어,중국어,,쉬움,정식,자연산 제철 활어회,어린이 출입가능,유아의자,,가능,없음"
3144,CNTS_200000000014885,c4,성산장인의집,2,동부,region2,서귀포시,17,성산,"성산, 만두, 흑돼지, 김치, 문어, 전복, 고기만두, 김치만두,수제 4색 만두전골"
3145,CNTS_300000000015757,c4,치꼬,3,서부,region1,제주시,13,한림,"한림, 금악리, 타코, 랭쎕,까르니따스 타코, 랭쎕"
3146,CNTS_200000000012681,c4,24시얼큰시원생고기김치찌개노형점,1,북부,region1,제주시,11,제주시내,"24시운영,김치찌개 전문점,신제주,음식,식당,김치찌개,수제돈까스,제육볶음,오징어,메밀전병,계란말이,만두,갈비만두,공용주차장,화장실,무료 WIFI,김치찌개, 수제돈까스, 제육볶음,어린이 출입가능,가능"
